Id	Code	Name	Standard Class	Domain	Vocab	Validity	Concept
40475264	Y90-Y98	Supplementary factors related to causes of morbidity and mortality classified elsewhere	ICD10 SubChapter	Condition	ICD10	Valid	Non-standard
40600658	51124009	Orchitis associated with another disease	Disorder	Condition	SNOMED	Invalid	Non-standard
42483796	A18.82	Tuberculosis of digestive tract organs, not elsewhere classified	KCD7 code	Condition	KCD7	Valid	Non-standard
42484274	B22.7	HIV disease resulting in multiple diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42484609	B95	Streptococcus and staphylococcus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484610	B95.0	Streptococcus, group A, as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484611	B95.1	Streptococcus, group B, as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484612	B95.2	Streptococcus, group D and enterococcus, as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484613	B95.3	Streptococcus pneumoniae as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484614	B95.4	Other streptococcus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484615	B95.5	Unspecified streptococcus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484616	B95.6	Staphylococcus aureus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484617	B95.7	Other staphylococcus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484618	B95.8	Unspecified staphylococcus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484619	B96	Other specified bacterial agents as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484620	B96.0	Mycoplasma pneumoniae [M.pneumoniae] as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484621	B96.1	Klebsiella pneumoniae [K.pneumoniae] as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484622	B96.2	Escherichia coli [E.coli] as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484623	B96.3	Haemophilus influenzae [H.influenzae] as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484624	B96.4	Proteus(mirabilis)(morganii) as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484625	B96.5	Pseudomonas(aeruginosa) as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484626	B96.6	Bacillus fragilis [B. fragilis] as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484627	B96.7	Clostridium perfringens [C. perfringens] as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484628	B96.8	Other specified bacterial agents as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484629	B96.80	Acinetobacter baumannii as the cause of diseases classified to other chapter	KCD7 code	Condition	KCD7	Valid	Non-standard
42484630	B96.81	Enterobacteriaceae as the cause of diseases classified to other chapter	KCD7 code	Condition	KCD7	Valid	Non-standard
42484631	B96.88	Other specified bacterial agents as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484632	B97	Viral agents as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484633	B97.0	Adenovirus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484634	B97.1	Enterovirus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484635	B97.2	Coronavirus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484636	B97.3	Retrovirus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484637	B97.4	Respiratory syncytial virus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484638	B97.5	Reovirus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484639	B97.6	Parvovirus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484640	B97.7	Papillomavirus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484641	B97.8	Other viral agents as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484642	B98	Other specified infectious agents as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484643	B98.0	Helicobacter pylori[H.pylori] as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42484644	B98.1	Vibrio vulnificus as the cause of diseases classified to other chapters	KCD7 code	Condition	KCD7	Valid	Non-standard
42485210	C84.4	Peripheral T-cell lymphoma, not classified	KCD7 code	Condition	KCD7	Valid	Non-standard
42485280	C94.6	Myelodysplastic and myeloproliferative disease, not classified	KCD7 code	Condition	KCD7	Valid	Non-standard
42485775	D63	Anaemia in chronic diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42485777	D63.8	Anaemia in other chronic diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42485841	D77	Other disorders of blood and blood-forming organs in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42485984	E10.68	Type 1 diabetes mellitus, with other specified complication, not elsewhere classified	KCD7 code	Condition	KCD7	Valid	Non-standard
42486030	E11.68	Type 2 diabetes mellitus, with other specified complication, not elswhere classified	KCD7 code	Condition	KCD7	Valid	Non-standard
42486077	E12.68	Malnutrition-related diabetes mellitus, with other specified complication, not elsewhere classified	KCD7 code	Condition	KCD7	Valid	Non-standard
42486124	E13.68	Other specified diabetes mellitus, with other specified complication, not elsewhere classified	KCD7 code	Condition	KCD7	Valid	Non-standard
42486171	E14.68	Unspecified diabetes mellitus, with other specified complication, not elsewhere classified	KCD7 code	Condition	KCD7	Valid	Non-standard
42486271	E35	Disorders of endocrine glands in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486272	E35.0	Disorders of thyroid gland in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486273	E35.1	Disorders of adrenal glands in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486274	E35.8	Disorders of other endocrine glands in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486483	E90	Nutritional and metabolic disorders in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486496	F02	Dementia in other diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486502	F02.8	Dementia in other specified diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486952	G01	Meningitis in bacterial diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486953	G02	Meningitis in other infectious and parasitic diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486954	G02.0	Meningitis in viral diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486956	G02.8	Meningitis in other specified infectious and parasitic diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486969	G05	Encephalitis, myelitis and encephalomyelitis in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486970	G05.0	Encephalitis, myelitis and encephalomyelitis in bacterial diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486971	G05.1	Encephalitis, myelitis and encephalomyelitis in viral diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486972	G05.2	Encephalitis, myelitis and encephalomyelitis in other infectious and parasitic diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486973	G05.8	Encephalitis, myelitis and encephalomyelitis in other diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42486978	G07	Intracranial and intraspinal abscess and granuloma in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487004	G13	Systemic atrophies primarily affecting central nervous system in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487008	G13.8	Systemic atrophy primarily affecting central nervous system in other diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487018	G22	Parkinsonism in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487045	G26	Extrapyramidal and movement disorders in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487068	G32.0	Subacute combined degeneration of spinal cord in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487069	G32.8	Other specified degenerative disorders of nervous system in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487187	G53	Cranial nerve disorders in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487189	G53.1	Multiple cranial nerve palsies in infectious and parasitic diseases classified elsewhere(A00-B99†)	KCD7 code	Condition	KCD7	Valid	Non-standard
42487193	G53.8	Other cranial nerve disorders in other diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487205	G55	Nerve root and plexus compressions in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487210	G55.8	Nerve root and plexus compressions in other diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487239	G59	Mononeuropathy in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487241	G59.8	Other mononeuropathies in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487260	G63	Polyneuropathy in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487262	G63.0	Polyneuropathy ininfectious and parasitic diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487269	G63.8	Polyneuroparthy in other diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487292	G73	Disorders of myoneural junction and muscle in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487296	G73.3	Myasthenic syndromes in other diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487297	G73.4	Myopathy in infectious and parasitic diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487300	G73.7	Myopathy in other diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487361	G94	Other disorders of brain in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487362	G94.0	Hydrocephalus in infectious and parasitic diseases classified elsewhere(A00-B99†)	KCD7 code	Condition	KCD7	Valid	Non-standard
42487364	G94.2	Hydrocephalus in other diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487365	G94.8	Other specified disorders brain in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487384	G99	Other disorders of nervous system in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487386	G99.1	Other disorders of autonomic nervous system in other diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487387	G99.2	Myelopathy in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487388	G99.8	Other specified disorders of nervous system in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487445	H03	Disorders of eyelid in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487446	H03.0	Parasitic infestation of eyelid in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487447	H03.1	Involvement of eyelid in other infectious diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487448	H03.8	Involvement of eyelid in other diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487498	H06	Disorders of lacrimal system and orbit in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487499	H06.0	Disorders of lacrimal system in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487500	H06.1	Parasitic infestation of orbit in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487502	H06.3	Other disorders of orbit in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487548	H13	Disorders of conjunctiva in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487550	H13.1	Conjunctivitis in infectious and parasitic diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487551	H13.2	Conjunctivitis in other diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487553	H13.8	Other disorders of conjunctiva in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487628	H19	Disorders of sclera and cornea in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
42487629	H19.0	Scleritis and episcleritis in diseases classified elsewhere	KCD7 code	Condition	KCD7	Valid	Non-standard
